event count, events value, impact
112,528.0,0.0036448358956264657
113,4800.0,3.7546486237616277E-4
114,7389.0,0.0014942280132401065
115,1228.0,0.0033724954199218318
116,9796.0,0.004580798052488203
117,3756.0,9.681122624068232E-4
118,5329.0,6.867825015341675E-5
119,6301.0,4.8474403309063636E-4
120,5857.0,2.2328981613160514E-4
121,443.0,0.0031703913069996317
122,6912.0,7.635422984184589E-4
123,2803.0,0.0017568400175017283
124,235.0,0.003467608593673675
125,5201.0,1.9023639369072684E-4
126,2927.0,0.0017086122388007326
127,3793.0,8.379259910274806E-4
128,4599.0,4.289750318267278E-4
129,4977.0,2.358380148650235E-4
130,1569.0,0.0020626092705566196
131,7020.0,7.677948845744471E-4
132,8600.0,0.0017527880007741194
133,3519.0,9.439951046560526E-4
134,5291.0,8.291977594358855E-5
135,1911.0,0.0016954286634342374
136,8611.0,0.0014906229439220872
137,8864.0,0.0016078936035361416
138,2288.0,0.0015069278954378594
139,7479.0,9.518674818696887E-4
140,940.0,0.002139815572103213
141,8056.0,0.0012225985642146033
142,1493.0,0.0018743130370437518
143,6607.0,5.337080612099314E-4
144,534.0,0.002313162881207255
145,7274.0,8.541282474697663E-4
146,4909.0,2.4828273619722987E-4
147,7476.0,9.490867163548028E-4
148,9574.0,0.0019250226473444634
149,5546.0,4.721320748935805E-5
150,1693.0,0.001739968629556084
151,3257.0,0.0010022669405602334
152,2495.0,0.0013646432916899324
153,350.0,0.0023569730749966205
154,8504.0,0.0014152679753915902
155,8947.0,0.0016202106765594206
156,7254.0,8.111775231509944E-4
157,3959.0,6.678774337842563E-4
158,9971.0,0.0020447908899153353
159,2822.0,0.0011679056719293578
160,8430.0,0.0013434988445613146
161,1691.0,0.0016511678704874582
162,3538.0,8.353491017507586E-4
163,1381.0,0.0017880946806166067
164,6699.0,5.608626621780127E-4
165,78.0,0.0023636289825460692
166,8888.0,0.0015277426214441486
167,9860.0,0.0019570744261069514
168,19.0,0.002389689246409278
169,6803.0,6.067993984793667E-4
170,6473.0,4.6103860060008E-4
171,7992.0,0.001131979970232406
172,4824.0,2.6732368940898045E-4
173,9759.0,0.0019124627879680512
174,5898.0,2.0706145278009556E-4
175,6869.0,6.35951558055358E-4
176,8126.0,0.001191167688159302
177,1510.0,0.0017311154596274128
178,8943.0,0.0015520360877573631
179,2814.0,0.0011551394583102425
180,6794.0,6.028241039918381E-4
181,3691.0,7.67769095461265E-4
182,7035.0,7.092736563823743E-4
183,5064.0,1.613158364058172E-4
184,559.0,0.0021511715771523696
185,5058.0,1.6396603273089212E-4
186,3235.0,9.69184016167292E-4
187,5990.0,2.4769779643129977E-4
188,4786.0,2.841082661345106E-4
189,9472.0,0.0017856950637518292
190,8794.0,0.0014862228790180313
191,8038.0,0.001152298142058092
192,4824.0,2.6732368940898045E-4
193,2341.0,0.0013598037981328974
194,9040.0,0.0015949121975017135
195,1168.0,0.001877176818416446
196,4607.0,3.6034321504460306E-4
197,3639.0,7.87297250538604E-4
198,6755.0,5.870713182622852E-4
199,1076.0,0.0019177550945172117
200,1241.0,0.0018449788384669818
201,917.0,0.0019878849412562926
202,1980.0,0.001519029425006119
203,3541.0,8.305219359501836E-4
204,4057.0,6.029307352116453E-4
205,5474.0,2.2062930382243716E-5
206,4525.0,3.965108089604556E-4
207,3176.0,9.915118356975047E-4
208,1619.0,0.0016782550518795083
209,7155.0,7.634986056564672E-4
210,2170.0,0.0014352264634939413
211,2576.0,0.0012561527667887776
212,5997.0,2.5274160865028844E-4
213,1563.0,0.0017029548721147205
214,6200.0,3.4227845700278637E-4
215,9537.0,0.001814123102089118
216,5960.0,2.364220845662101E-4
217,8271.0,0.0012557307374864463
218,1498.0,0.0017316243063161536
219,4289.0,5.006029085231001E-4
220,250.0,0.0022820774429862163
221,8882.0,0.0015252234189809897
222,9253.0,0.0016888597280391247
223,3025.0,0.001058113136688722
224,9895.0,0.0019720255243069326
225,5145.0,1.2304851349935613E-4
226,3405.0,8.905072136643665E-4
227,1463.0,0.0017470616939631823
228,8578.0,0.0013911386805615053
229,7864.0,0.001076215972562758
230,5109.0,1.3892696936490965E-4
231,3751.0,7.378976100683471E-4
232,7728.0,0.0010162306948487427
233,7746.0,0.0010241699227815195
234,3649.0,7.828865683538584E-4
235,8693.0,0.0014418615256873368
236,2228.0,0.001409644506821847
237,4220.0,5.310366155986326E-4
238,6310.0,3.907959610361613E-4
239,5923.0,2.201025604822994E-4
240,1795.0,0.0016006270454260079
241,6185.0,3.356624337255842E-4
242,1048.0,0.001930105004634734
243,9272.0,0.0016972400241904262
244,5809.0,1.6982078357499273E-4
245,3565.0,8.19936298706593E-4
246,4474.0,4.1900528810321134E-4
247,3846.0,6.959961293121744E-4
248,2737.0,0.001185140783612647
249,7965.0,0.0011207638626297444
250,881.0,0.0020037633971218462
251,8417.0,0.0013201266973852071
252,8551.0,0.0013792298386623401
253,2365.0,0.0013492181608893068
254,1040.0,0.0019336335503825977
255,4238.0,5.230973876658558E-4
256,680.0,0.002092418109037462
257,8976.0,0.0015666838315186377
258,5692.0,1.1821580201211149E-4
259,7393.0,8.684728416559937E-4
260,2711.0,0.0011966085572932873
261,3435.0,8.772751671097945E-4
262,1640.0,0.0016689926192913246
263,7581.0,9.513936667312895E-4
264,985.0,0.001957892302399285
265,7153.0,7.626164692195852E-4
266,4169.0,5.535310947413884E-4
267,5846.0,1.8614030765890343E-4
268,1122.0,0.001897465956466745
269,2359.0,0.0013518645702001206
270,4082.0,5.919040297495299E-4
271,1441.0,0.0017567651947698907
272,3605.0,8.022935699671078E-4
273,5297.0,5.600614428961391E-5
274,8232.0,0.001238529076965486
275,1410.0,0.0017704383095429876
276,6599.0,5.182646761786112E-4
277,8465.0,0.001341297971872556
278,9134.0,0.0016363726100393613
279,7292.0,8.239249515890072E-4
280,3355.0,9.125606245885973E-4
281,9262.0,0.001692829342005513
282,1033.0,0.0019367210279119364
283,2916.0,0.0011061895725037398
284,6726.0,5.74280339926238E-4
285,2122.0,0.00145639773798129
286,5741.0,1.3982814471798514E-4
287,2829.0,0.0011445625075118813
288,1099.0,0.0019076105254919784
289,5305.0,5.2477598541750396E-5
290,6813.0,6.126532749343795E-4
291,495.0,0.002174015729457183
292,3888.0,6.77471264135807E-4
293,9037.0,0.001596116660975202
294,1556.0,0.0017008805743039452
295,3141.0,0.0010023455364859366
296,3747.0,7.352715724998188E-4
297,3426.0,8.767414445122815E-4
298,4538.0,3.8666512775904923E-4
299,6802.0,6.111161502348486E-4
300,3637.0,7.837503448405544E-4
301,3872.0,6.801820584764008E-4
302,8817.0,0.001499159116293899
303,3289.0,9.371195518820807E-4
304,1786.0,0.0015995158685007417
305,9434.0,0.0017710809575139054
306,7454.0,8.984630553815062E-4
307,8319.0,0.0012796824924242037
308,6120.0,3.1054776172249004E-4
309,1812.0,0.0015880572495838346
310,4020.0,6.14956073872545E-4
311,4071.0,5.924795521508869E-4
312,5344.0,3.1447941335429106E-5
313,5748.0,1.4660136798853738E-4
314,8376.0,0.0013048033108188004
315,4518.0,3.9547945000284983E-4
316,3672.0,7.683252809140712E-4
317,2843.0,0.0011336789379179613
318,8494.0,0.0013568078120571234
319,624.0,0.0021116279908633077
320,5460.0,1.967512767841299E-5
321,8192.0,0.0012237115461763049
322,665.0,0.00209355863026355
323,8312.0,0.0012765974796387727
324,9015.0,0.0015864209065070884
325,8788.0,0.0014863783490403543
326,3181.0,9.847168919983353E-4
327,9138.0,0.0016406289883061935
328,198.0,0.0022993730546555556
329,3678.0,7.656809842407966E-4
330,4623.0,3.492042582230645E-4
331,3603.0,7.98734692655049E-4
332,5316.0,4.378799247681716E-5
333,6831.0,6.238969174882251E-4
334,5619.0,8.974898951632566E-5
335,8111.0,0.001188013541088946
336,9222.0,0.0016776491417300218
337,7294.0,8.279484774312691E-4
338,8044.0,0.001158485561572449
339,6457.0,4.590690915299596E-4
340,7168.0,7.724182472956946E-4
341,6525.0,4.89037787158613E-4
342,2158.0,0.001435569474766789
343,6726.0,5.776217257084398E-4
344,2933.0,0.0010940144878210263
345,3952.0,6.449247695013662E-4
346,8479.0,0.0013501970703742728
347,1769.0,0.0016070080424079051
348,3289.0,9.371195518820807E-4
349,8780.0,0.0014828526201429348
350,4880.0,2.3594021739079747E-4
351,630.0,0.002108983694190201
352,8865.0,0.0015203134896789195
353,7301.0,8.310334902167001E-4
354,2904.0,0.0011067952550744028
355,8963.0,0.001563503668673274
356,1216.0,0.001850724052448052
357,1998.0,0.0015060840527168582
358,8472.0,0.0013471120575888418
359,4033.0,6.092267644140073E-4
360,892.0,0.001993516072796984
361,491.0,0.002170243233784313
362,7223.0,7.966576334659784E-4
363,4135.0,5.642737209708593E-4
364,8182.0,0.0012193043850544046
365,8289.0,0.0012664610090585028
366,6134.0,3.167177872931841E-4
367,8119.0,0.0011915392699865335
368,2852.0,0.0011297124929082174
369,7732.0,0.0010209821345697303
370,5052.0,1.6013704609434723E-4
371,2981.0,0.0010728601144360057
372,3034.0,0.0010495021604900348
373,6023.0,2.6779829884029217E-4
374,6523.0,4.881563549343001E-4
375,6854.0,6.340333880684951E-4
376,4043.0,6.04819603292275E-4
377,1471.0,0.0017383414438400977
378,2695.0,0.0011989049225218172
379,2061.0,0.001478318937648987
380,3532.0,8.300255366203397E-4
381,9631.0,0.0018579020316149383
382,4181.0,5.440007798103194E-4
383,8991.0,0.001575843719814494
384,1152.0,0.0018789298836280797
385,363.0,0.0022266548961443686
386,7865.0,0.0010795973774907358
387,4496.0,4.0517520447096335E-4
388,5500.0,3.730377216584629E-5
389,329.0,0.0022416392439588632
390,4662.0,3.320163298477876E-4
391,4627.0,3.4744139377427077E-4
392,1803.0,0.0015920236945935783
393,1072.0,0.0019096884950415198
394,220.0,0.0022842377775005025
395,9242.0,0.00168194018769379
396,5989.0,2.5188289210771944E-4
397,6780.0,5.996158527005565E-4
398,2624.0,0.0012274109288719856
399,3252.0,9.513346972002716E-4
400,7244.0,8.03595743617282E-4
401,2526.0,0.0012704928885914997
402,2691.0,0.0011979569360024774
403,9574.0,0.0018278913165393983
404,9091.0,0.001615558800779224
405,8617.0,0.0014071827915236733
406,9224.0,0.0016740271746842068
407,1523.0,0.001711423557965217
408,9263.0,0.0016911720362051386
409,8994.0,0.0015729164528935757
410,6372.0,4.2025422448081626E-4
411,7712.0,0.0010093340818694704
412,1123.0,0.0018872682915140311
413,2540.0,0.0012643383229172115
414,9130.0,0.0016327036623001558
415,2401.0,0.0013254443678253887
416,4116.0,5.715100727347318E-4
417,636.0,0.0021013592546098364
418,3375.0,8.972624416339461E-4
419,9481.0,0.001787007415989213
420,3302.0,9.293541055066487E-4
421,5733.0,1.3934226263657902E-4
422,3062.0,0.0010348609456359375
423,972.0,0.0019536496784287654
424,1564.0,0.0016933994727763857
425,4284.0,4.976552846442802E-4
426,2900.0,0.0011060780627231946
427,6319.0,3.9695479728559625E-4
428,8203.0,0.0012251834923007385
429,4340.0,4.73037021947295E-4
430,76.0,0.0023475418815781766
431,3622.0,7.886783186675973E-4
432,5606.0,8.351155973479057E-5
433,8450.0,0.0013337676152670873
434,515.0,0.0021545522865082625
435,7076.0,7.297409555268303E-4
436,9601.0,0.0018397608360539413
437,3929.0,6.537174856688004E-4
438,6893.0,6.492919899282247E-4
439,7166.0,7.693060205752505E-4
440,8833.0,0.001502138947640184
441,1134.0,0.001882432561341508
442,2124.0,0.0014472168458080456
443,4487.0,4.084140823681918E-4
444,5930.0,2.2594579390930502E-4
445,6405.0,4.347614149985535E-4
446,23.0,0.0023708413087733964
447,2548.0,0.0012608214282462855
448,8639.0,0.0014168542518688875
449,3953.0,6.431668016558548E-4
450,3312.0,9.249579871679914E-4
451,3384.0,8.933059351291544E-4
452,7349.0,8.497549861738562E-4
453,9590.0,0.001834925105881418
454,4219.0,5.26230053845889E-4
455,4856.0,2.461973156693833E-4
456,3391.0,8.902286522920942E-4
457,7177.0,7.741417507479416E-4
458,4190.0,5.389787970281634E-4
459,9815.0,0.0019338377685025527
460,8322.0,0.0012774973005314331
461,4078.0,5.882153224217978E-4
462,890.0,0.0019896978488062596
463,8842.0,0.0015060954541449758
464,5874.0,2.013275312124878E-4
465,2984.0,0.0010691506686779687
466,3269.0,9.43861296024386E-4
467,9316.0,0.0017144714634003586
468,7457.0,8.972330642320277E-4
469,8284.0,0.001260792050844367
470,7555.0,9.403150239515418E-4
471,2650.0,0.0012159810211913086
472,5878.0,2.0308597854795074E-4
473,2317.0,0.0013623717618707826
474,7783.0,0.0010405465220744415
475,4208.0,5.310657840184122E-4
476,5427.0,4.82104147164787E-6
477,1711.0,0.0016287765331972825
478,7142.0,7.587553365623049E-4
479,5977.0,2.4660755010133057E-4
480,1820.0,0.0015808588433050773
481,2664.0,0.0012098264555170204
482,9379.0,0.001742167008934404
483,9097.0,0.0016181964717824184
484,9462.0,0.0017786547911457639
485,3593.0,8.014270618498716E-4
486,3731.0,7.407606287755601E-4
487,5621.0,9.010573724277665E-5
488,9621.0,0.001848553072731424
489,3097.0,0.0010194745314504685
490,8969.0,0.0015619261570467642
491,4860.0,2.444388683339203E-4
492,4330.0,4.774331402861203E-4
493,9210.0,0.001671865692147941
494,64.0,0.0023471733066121325
495,1680.0,0.0016370522676883192
496,7520.0,9.292267343625974E-4
497,7897.0,0.001094892348022353
498,5446.0,1.784614356572975E-5
499,4004.0,6.158138428996184E-4
500,4192.0,5.332007517376159E-4
501,7195.0,7.864115501731472E-4
502,5897.0,2.160296760871837E-4
503,7580.0,9.555926145207585E-4
504,4237.0,5.134263416190791E-4
505,8260.0,0.0012544059229787398
506,6218.0,3.570871349327903E-4
507,5230.0,7.707102500317903E-5
508,3756.0,7.247928142196138E-4
509,567.0,0.002126139344620373
510,575.0,0.0021226238939325176
511,3003.0,0.001055684610203206
512,1969.0,0.0015100566115936308
513,360.0,0.0022171016311656757
514,9356.0,0.0017360226671991634
515,3546.0,8.170733947726728E-4
516,9967.0,0.002004515213475377
517,9916.0,0.0019821042153409904
518,7028.0,7.130265170666189E-4
519,2252.0,0.0013856975435147924
520,6650.0,5.46921472070776E-4
521,6743.0,5.877885863157744E-4
522,7148.0,7.657582773826045E-4
523,6856.0,6.374443272801596E-4
524,3799.0,7.058972667729148E-4
525,6556.0,5.056149264898589E-4
526,2824.0,0.0011343428193414339
527,9936.0,0.0019908928420603778
528,4682.0,3.17879397113475E-4
529,7823.0,0.001062374429160823
530,4459.0,4.1587258503432065E-4
531,7560.0,9.468039878013715E-4
532,4502.0,3.969770375876217E-4
533,3734.0,7.344603036108384E-4
534,7417.0,8.839653067579057E-4
535,1669.0,0.0016418860123839315
536,8032.0,0.0011542155783781313
537,5858.0,1.9889185398449678E-4
538,615.0,0.0021050466404939116
539,3306.0,9.225369154049805E-4
540,3675.0,7.603867524329125E-4
541,4169.0,5.433076724649277E-4
542,1384.0,0.001767123943134776
543,3932.0,6.474528990893107E-4
544,3772.0,7.177619128440704E-4
545,7935.0,0.0011115907387891212
546,4913.0,2.1637075850494182E-4
547,8655.0,0.0014279813006858762
548,9446.0,0.0017755714874362366
549,7559.0,9.463645564652843E-4
550,8198.0,0.0012271611801487408
551,9302.0,0.0017122933750570203
552,9118.0,0.0016314380092388614
553,3526.0,8.258620214920598E-4
554,3034.0,0.0010420622387882067
555,2117.0,0.0014450207738705707
556,2375.0,0.0013316474891908819
557,1824.0,0.0015737741553089346
558,8930.0,0.0015488249180770272
559,833.0,0.0020092506092529968
560,2918.0,0.0010930362737603485
561,2007.0,0.0014933582208268628
562,3425.0,8.702445864249138E-4
563,590.0,0.002116032423893061
564,2398.0,0.00132154056846357
565,3378.0,8.908978592152882E-4
566,4907.0,2.1900734652079157E-4
567,7359.0,8.584782892717506E-4
568,6980.0,6.919338129401573E-4
569,6627.0,5.368145513434642E-4
570,6486.0,4.7485473297200436E-4
571,921.0,0.0019705806516877615
572,6556.0,5.056149264898589E-4
573,6430.0,4.5024657815785526E-4
574,595.0,0.002113835267213299
575,5103.0,1.3287880467110157E-4
576,5737.0,1.4572066233225575E-4
577,3848.0,6.843651313105343E-4
578,2776.0,0.0011554355234678956
579,6166.0,3.3423670546248494E-4
580,8575.0,0.0013928267938084964
581,1557.0,0.001691102322012398
582,9017.0,0.0015870554443061758
583,8449.0,0.0013374584454764929
584,6691.0,5.64938156845469E-4
585,2664.0,0.0012046518330961935
586,5786.0,1.6725279779480445E-4
587,9925.0,0.001986059097364765
588,3961.0,6.347093903461491E-4
589,8581.0,0.0013954633818243462
590,5517.0,4.904576841950322E-5
591,4612.0,3.486395906313296E-4
592,5890.0,2.129536567354151E-4
593,201.0,0.0022815416119302996
594,5238.0,7.311445743695118E-5
595,5049.0,1.5597980033942854E-4
596,9680.0,0.0018744403212525324
597,8656.0,0.001425476770289418
598,764.0,0.002034699347094195
599,155.0,0.002301709896446192
600,357.0,0.00221314482096333
601,4614.0,3.467016213051647E-4
602,8986.0,0.0015701622896428164
603,7790.0,0.0010457868922287685
604,5973.0,2.4913965384991855E-4
605,7552.0,9.414379419073235E-4
606,4820.0,2.5638278195131185E-4
607,3176.0,9.771797329114803E-4
608,851.0,0.0019965549829009804
609,2562.0,0.0012463824871023846
610,2607.0,0.0012266526435540715
611,5114.0,1.2748113743649663E-4
612,9620.0,0.0018481338631883392
613,3791.0,7.075385377529967E-4
614,2447.0,0.0012968031983922
615,5883.0,2.0967996675362897E-4
616,7659.0,9.883511254551568E-4
617,699.0,0.002063198009997127
618,7383.0,8.673414183596332E-4
619,8237.0,0.0012417700048074779
620,477.0,0.002160531904834776
621,5051.0,1.55102918403933E-4
622,555.0,0.0021263335093512914
623,676.0,0.002073282152254989
624,5038.0,1.6080265098448573E-4
625,3427.0,8.671310500094827E-4
626,6033.0,2.7544611191427986E-4
627,5365.0,1.7432454534330688E-5
628,2721.0,0.0011766703732320036
629,7894.0,0.0010913847528735267
630,3130.0,9.973480174275413E-4
631,8771.0,0.0014758974815792334
632,6938.0,6.722351877165876E-4
633,3833.0,6.891240171080953E-4
634,5356.0,2.1378423244060612E-5
635,2259.0,0.0013792301003267614
636,3326.0,9.114135877509977E-4
637,2399.0,0.0013178483648435882
638,3787.0,7.092923016239879E-4
639,3513.0,8.29425126784016E-4
640,3648.0,7.702355961395816E-4
641,2845.0,0.0011223036932326265
642,1418.0,0.001747958954193885
643,9928.0,0.001983173681251455
644,6869.0,6.419827609426646E-4
645,2182.0,0.0014129900548424982
646,4654.0,3.2916398259575877E-4
647,3524.0,8.246022761389587E-4
648,9345.0,0.001727562597060395
649,8351.0,0.0012917522751295456
650,9418.0,0.0017595687877053092
651,7010.0,7.038029373935856E-4
652,5831.0,1.868810364312498E-4
653,5323.0,3.584697517940045E-5
654,4403.0,4.392126654977564E-4
655,6902.0,6.564513128780045E-4
656,6908.0,6.590819586844911E-4
657,9823.0,0.0019371373796389488
658,2589.0,0.001234544580973363
659,4835.0,2.4980616743526356E-4
660,9923.0,0.0019809814764127163
661,2687.0,0.0011915773661350913
662,9899.0,0.001970458893186938
663,3486.0,8.412630329130374E-4
664,1.0,0.002369229805477834
665,5613.0,9.130090546442368E-5
666,6593.0,5.20973053847141E-4
667,554.0,0.002126771950319039
668,8217.0,0.0012330011854526908
669,8784.0,0.0014815972141597861
670,516.0,0.002143432707093118
671,8172.0,0.0012132713419045458
672,7951.0,0.0011163758880344764
673,2106.0,0.0014463115683906555
674,9304.0,0.0017095865173832414
675,4151.0,5.496997893676701E-4
676,1241.0,0.001825563005483389
677,975.0,0.0019421883029016032
678,9856.0,0.0019516059315742888
679,7712.0,0.0010115884967452837
680,5065.0,1.4896474485563251E-4
681,3781.0,7.119229474304745E-4
682,6080.0,2.960528373979202E-4
683,6106.0,3.0745230255902563E-4
684,6691.0,5.639402686854128E-4
685,397.0,0.002195607182253756
686,4589.0,3.5766264549869065E-4
687,314.0,0.0022319977825759796
688,5436.0,1.369685417491955E-5
689,3245.0,9.469273061377257E-4
690,555.0,0.0021263335093512914
691,6999.0,6.989800867485285E-4
692,2041.0,0.0014748102312935874
693,7053.0,7.187332057097607E-4
694,3450.0,8.56103918439641E-4
695,569.0,0.002115361691038732
696,8532.0,0.0013651900768219783
697,3496.0,8.359977547674251E-4
698,6403.0,4.34624371211541E-4
699,9574.0,0.0018206383930483975
700,7507.0,9.171722993438807E-4
701,9567.0,0.0018175787594460783
702,1633.0,0.001650297383490906
703,4129.0,5.59319459017695E-4
704,4137.0,5.558227349007587E-4
705,823.0,0.0020043407003271798
706,5672.0,1.1511120502967704E-4
707,782.0,0.0020222614114263106
708,2315.0,0.001352201652525109
709,9795.0,0.0019172353967777554
710,6861.0,6.348118269041291E-4
711,6786.0,6.020300383081872E-4
712,8252.0,0.0012428047327303832
713,2536.0,0.001255604648795583
714,9828.0,0.0019316593837599497
715,9777.0,0.0019093677675146485
716,2369.0,0.0013285987647359567
717,5945.0,2.3443691551895286E-4
718,112.0,0.002315112056216703
719,8334.0,0.0012786461549286444
720,8333.0,0.0012782090644140275
721,4315.0,4.780206232997657E-4
722,6854.0,6.317521933018097E-4
723,7950.0,0.0011108033973173813
724,4853.0,2.4286592643815044E-4
725,8418.0,0.0013153617581561398
726,905.0,0.0019684992781289186
727,9764.0,0.0019036855908247951
728,7453.0,8.935694115548966E-4
729,9216.0,0.0016641599888170093
730,6542.0,4.953799527426374E-4
731,5524.0,5.042180886702721E-5
732,2872.0,0.0011087422358857697
733,6956.0,6.76335425792412E-4
734,4136.0,5.562598254153757E-4
735,6260.0,3.721204276219764E-4
736,8986.0,0.0015636291704560982
737,8392.0,0.0013039974047760966
738,7244.0,8.022174940007752E-4
739,2709.0,0.0011799879897676753
740,2760.0,0.0011576963735223742
741,8585.0,0.0013883558740963454
742,3357.0,8.967533362986897E-4
743,2046.0,0.0014697790009559166
744,6550.0,4.988766768595738E-4
745,4482.0,4.050265073593921E-4
746,1904.0,0.001531845854030864
747,1889.0,0.0015384022117501197
748,2311.0,0.001353950014583577
749,2935.0,0.0010812055334652323
750,6728.0,5.766787884607349E-4
751,5202.0,9.03213368383156E-5
752,512.0,0.0021402758503717353
753,6989.0,6.907594127746063E-4
754,9466.0,0.0017734326174700932
755,6006.0,2.610994369102562E-4
756,6260.0,3.721204276219764E-4
757,9304.0,0.001702623954102973
758,9289.0,0.0016960675963837173
759,2448.0,0.0012940686140815467
760,7991.0,0.0011287241084165119
761,3851.0,6.808306220800561E-4
762,2602.0,0.0012267566748311945
763,6101.0,3.0262303579853907E-4
764,7279.0,8.175156620122036E-4
765,155.0,0.0022963171640883384
766,9921.0,0.0019723088016189985
767,7673.0,9.897293247696374E-4
768,8365.0,0.0012921959608816046
769,6747.0,5.849835082382906E-4
770,2833.0,0.0011257887659556663
771,8943.0,0.0015448342783277336
772,584.0,0.0021088053333196445
773,2704.0,0.0011821734423407605
774,846.0,0.001994287618490988
775,7595.0,9.556362646298441E-4
776,3329.0,9.089918707077987E-4
777,6381.0,4.2500837989013416E-4
778,2781.0,0.0011485174727155845
779,8146.0,0.001196473138181481
780,271.0,0.0022456146643932656
781,599.0,0.002102248975600389
782,8178.0,0.0012104600346490584
783,8472.0,0.0013389646459451238
784,580.0,0.0021105536953779443
785,4082.0,5.79862713204528E-4
786,5824.0,1.8154896325079506E-4
787,4448.0,4.1988758485620337E-4
788,3988.0,6.209492215780255E-4
789,9216.0,0.0016641599888170093
790,2428.0,0.0013028104243738875
791,8404.0,0.0013092424909515012
792,9848.0,0.0019404011940521223
793,7465.0,8.98814497730133E-4
794,1480.0,0.0017136359471951427
795,9335.0,0.001708886371053716
796,9036.0,0.0015786083095443327
797,6284.0,3.795272885614493E-4
798,8112.0,0.001176009885348054
799,4834.0,2.5225595287220107E-4
800,3072.0,0.0010199815193591797
801,5864.0,1.9652800483577649E-4
802,570.0,0.0021101343952674057
803,7529.0,9.219894510337094E-4
804,8297.0,0.0012566167127033238
805,9650.0,0.0018461358338479287
806,4811.0,2.62277342219038E-4
807,415.0,0.002177669845213663
808,523.0,0.002130612886541486
809,8685.0,0.0014256731938593384
810,102.0,0.00231404788284723
811,1625.0,0.0016504576230517776
812,4553.0,3.746911879362778E-4
813,4654.0,3.3068421732610886E-4
814,4352.0,4.622694165763768E-4
